match,market,question,prob,pct,source,note,commence,match_id,weather_adj,home_adv,referee,ref_card_factor,value,tier
Croatia vs Ghana,Handicap,Will Ghana avoid losing by 2+ (+1.5)?,0.736,73.6,poisson,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.181,MEDIUM
Croatia vs Ghana,Handicap,Will Ghana win by 2+ goals?,0.0414,4.1,poisson,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.351,MEDIUM
Croatia vs Ghana,Moneyline,Will Croatia win the match?,0.5403,54.0,sharp:pinnacle,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.032,SKIP
Croatia vs Ghana,Moneyline,Will Ghana win the match?,0.1638,16.4,sharp:pinnacle,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.269,MEDIUM
Croatia vs Ghana,Moneyline,Will the match end in a draw?,0.2959,29.6,sharp:pinnacle,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.163,MEDIUM
Croatia vs Ghana,Offsides,Will Croatia be caught offside 2 or more times?,0.4782,47.8,teamstat,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.022,SKIP
Croatia vs Ghana,Offsides,Will Croatia be caught offside more often than Ghana?,0.4362,43.6,teamstat,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.064,SKIP
Croatia vs Ghana,Offsides,Will Ghana be caught offside 2 or more times?,0.3904,39.0,teamstat,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.11,SKIP
Croatia vs Ghana,Offsides,Will there be over 2.5 total offsides?,0.5675,56.8,teamstat,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.068,SKIP
Croatia vs Ghana,Offsides,Will there be over 3.5 total offsides?,0.3435,34.4,teamstat,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.156,MEDIUM
Croatia vs Ghana,Offsides,Will there be over 4.5 total offsides?,0.1779,17.8,teamstat,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.322,MEDIUM
Croatia vs Ghana,Shots,Will Croatia have more shots on target than Ghana?,0.6482,64.8,teamstat,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.148,MEDIUM
Croatia vs Ghana,Shots,Will Croatia have more shots than Ghana?,0.8009,80.1,teamstat,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.301,MEDIUM
Croatia vs Ghana,Shots,Will there be over 20.5 total shots?,0.7983,79.8,teamstat,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.298,MEDIUM
Croatia vs Ghana,Shots,Will there be over 24.5 total shots?,0.5024,50.2,teamstat,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.002,SKIP
Croatia vs Ghana,Shots,Will there be over 7.5 total shots on target?,0.677,67.7,teamstat,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.177,MEDIUM
Croatia vs Ghana,Shots,Will there be over 8.5 total shots on target?,0.5453,54.5,teamstat,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.045,SKIP
Croatia vs Ghana,Team Total,Will Croatia score over 0.5?,0.7349,73.5,poisson,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.169,MEDIUM
Croatia vs Ghana,Team Total,Will Croatia score over 1.5?,0.3829,38.3,poisson,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.084,SKIP
Croatia vs Ghana,Team Total,Will Ghana score over 0.5?,0.4515,45.2,poisson,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.035,SKIP
Croatia vs Ghana,Team Total,Will Ghana score over 1.5?,0.1221,12.2,poisson,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.272,MEDIUM
Croatia vs Ghana,Total Goals,Will total goals be over 1.5?,0.5788,57.9,poisson,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.028,SKIP
Croatia vs Ghana,Total Goals,Will total goals be over 2.5?,0.3039,30.4,poisson,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.071,SKIP
Croatia vs Ghana,Total Goals,Will total goals be over 3.5?,0.1302,13.0,poisson,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.133,MEDIUM
Croatia vs Ghana,Total Goals O/E,Will the total goals be even?,0.5198,52.0,poisson,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.002,SKIP
Croatia vs Ghana,Total Goals O/E,Will the total goals be odd?,0.4802,48.0,poisson,,2026-06-27T21:00:00Z,537c0997cd899394f47f16545b7068b2,1.0,0.0,,1.0,0.002,SKIP
Panama vs England,1st Half,Will England lead at half-time?,0.6297,63.0,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.099,SKIP
Panama vs England,1st Half,Will Panama lead at half-time?,0.0897,9.0,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.314,MEDIUM
Panama vs England,1st Half,Will it be level at half-time?,0.2805,28.1,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.168,MEDIUM
Panama vs England,1st Half,Will there be over 0.5 goals in the 1st half?,0.8199,82.0,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.245,MEDIUM
Panama vs England,1st Half,Will there be over 1.5 goals in the 1st half?,0.5206,52.1,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.016,SKIP
Panama vs England,2nd Half,Will there be over 1.5 goals in the 2nd half?,0.6288,62.9,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.099,SKIP
Panama vs England,BTTS,Will NOT both teams score?,0.4801,48.0,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.009,SKIP
Panama vs England,BTTS,Will both teams score?,0.5199,52.0,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.009,SKIP
Panama vs England,Cards,Will Panama receive more cards than England?,0.6624,66.2,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.162,MEDIUM
Panama vs England,Cards,Will there be over 2.5 total cards?,0.7107,71.1,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.211,MEDIUM
Panama vs England,Cards,Will there be over 3.5 total cards?,0.5011,50.1,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.001,SKIP
Panama vs England,Cards,Will there be over 4.5 total cards?,0.3084,30.8,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.192,MEDIUM
Panama vs England,Corners,Will Panama win more corners than England?,0.1493,14.9,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.351,MEDIUM
Panama vs England,Corners,Will there be over 10.5 total corners?,0.0876,8.8,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.412,MEDIUM
Panama vs England,Corners,Will there be over 8.5 total corners?,0.2505,25.0,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.249,MEDIUM
Panama vs England,Corners,Will there be over 9.5 total corners?,0.1538,15.4,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.346,MEDIUM
Panama vs England,Correct Score,Will the score be Panama 0-1 England?,0.0631,6.3,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.197,MEDIUM
Panama vs England,Correct Score,Will the score be Panama 0-2 England?,0.1,10.0,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.18,MEDIUM
Panama vs England,Correct Score,Will the score be Panama 0-3 England?,0.1023,10.2,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.179,MEDIUM
Panama vs England,Correct Score,Will the score be Panama 0-4 England?,0.0785,7.8,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.19,MEDIUM
Panama vs England,Correct Score,Will the score be Panama 1-2 England?,0.0783,7.8,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.19,MEDIUM
Panama vs England,Correct Score,Will the score be Panama 1-3 England?,0.0801,8.0,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.189,MEDIUM
Panama vs England,Double Chance,England or Draw (X2),0.9384,93.8,sharp:pinnacle,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.395,MEDIUM
Panama vs England,Double Chance,Panama or Draw (1X),0.1781,17.8,sharp:pinnacle,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.29,MEDIUM
Panama vs England,Double Chance,Panama or England (12),0.8835,88.3,sharp:pinnacle,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.345,MEDIUM
Panama vs England,First To Score,Will England score first?,0.7781,77.8,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.175,MEDIUM
Panama vs England,First To Score,Will Panama score first?,0.1986,19.9,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.19,MEDIUM
Panama vs England,First To Score,Will there be no goals (0-0)?,0.03,3.0,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.296,MEDIUM
Panama vs England,Fouls,Will England commit over 11.5 fouls?,0.2351,23.5,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.265,MEDIUM
Panama vs England,Fouls,Will Panama commit more fouls than England?,0.7664,76.6,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.266,MEDIUM
Panama vs England,Fouls,Will Panama commit over 11.5 fouls?,0.6799,68.0,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.18,MEDIUM
Panama vs England,Fouls,Will there be over 20.5 total fouls?,0.6688,66.9,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.169,MEDIUM
Panama vs England,Fouls,Will there be over 22.5 total fouls?,0.5038,50.4,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.004,SKIP
Panama vs England,Fouls,Will there be over 24.5 total fouls?,0.3428,34.3,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.157,MEDIUM
Panama vs England,Half Compare,Will the 2nd half have more goals than the 1st?,0.52,52.0,heuristic,2H slightly goal-heavier on average,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.001,SKIP
Panama vs England,Handicap,Will England avoid losing by 2+ (+1.5)?,0.97,97.0,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.36,MEDIUM
Panama vs England,Handicap,Will England win by 2+ goals?,0.642,64.2,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.109,SKIP
Panama vs England,Handicap,Will Panama avoid losing by 2+ (+1.5)?,0.358,35.8,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.109,SKIP
Panama vs England,Handicap,Will Panama win by 2+ goals?,0.03,3.0,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.36,MEDIUM
Panama vs England,Handicap,Will Panama win by 3+ goals?,0.03,3.0,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.36,MEDIUM
Panama vs England,Moneyline,Will England win the match?,0.8219,82.2,sharp:pinnacle,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.258,MEDIUM
Panama vs England,Moneyline,Will Panama win the match?,0.0616,6.2,sharp:pinnacle,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.351,MEDIUM
Panama vs England,Moneyline,Will the match end in a draw?,0.1165,11.7,sharp:pinnacle,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.307,MEDIUM
Panama vs England,Offsides,Will England be caught offside 2 or more times?,0.5662,56.6,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.066,SKIP
Panama vs England,Offsides,Will Panama be caught offside 2 or more times?,0.319,31.9,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.181,MEDIUM
Panama vs England,Offsides,Will Panama be caught offside more often than England?,0.2281,22.8,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.272,MEDIUM
Panama vs England,Offsides,Will there be over 2.5 total offsides?,0.5877,58.8,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.088,SKIP
Panama vs England,Offsides,Will there be over 3.5 total offsides?,0.3637,36.4,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.136,MEDIUM
Panama vs England,Offsides,Will there be over 4.5 total offsides?,0.193,19.3,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.307,MEDIUM
Panama vs England,Shots,Will Panama have more shots on target than England?,0.2287,22.9,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.271,MEDIUM
Panama vs England,Shots,Will Panama have more shots than England?,0.3348,33.5,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.165,MEDIUM
Panama vs England,Shots,Will there be over 20.5 total shots?,0.6626,66.3,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.163,MEDIUM
Panama vs England,Shots,Will there be over 24.5 total shots?,0.3364,33.6,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.164,MEDIUM
Panama vs England,Shots,Will there be over 7.5 total shots on target?,0.549,54.9,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.049,SKIP
Panama vs England,Shots,Will there be over 8.5 total shots on target?,0.4094,40.9,teamstat,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.091,SKIP
Panama vs England,Team Total,Will England score over 0.5?,0.9536,95.4,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.327,MEDIUM
Panama vs England,Team Total,Will England score over 1.5?,0.811,81.1,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.224,MEDIUM
Panama vs England,Team Total,Will Panama score over 0.5?,0.5431,54.3,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.031,SKIP
Panama vs England,Team Total,Will Panama score over 1.5?,0.1852,18.5,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.227,MEDIUM
Panama vs England,Total Goals,Will total goals be over 1.5?,0.8991,89.9,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.144,MEDIUM
Panama vs England,Total Goals,Will total goals be over 2.5?,0.7395,74.0,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.086,SKIP
Panama vs England,Total Goals,Will total goals be over 3.5?,0.5373,53.7,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.013,SKIP
Panama vs England,Total Goals O/E,Will the total goals be even?,0.5043,50.4,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.0,SKIP
Panama vs England,Total Goals O/E,Will the total goals be odd?,0.4957,49.6,poisson,,2026-06-27T21:00:00Z,4be17c8e1ccfecb0f2a5ef79e045c415,1.0,0.017,,1.0,0.0,SKIP
Colombia vs Portugal,1st Half,Will Colombia lead at half-time?,0.2044,20.4,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.226,MEDIUM
Colombia vs Portugal,1st Half,Will Portugal lead at half-time?,0.3809,38.1,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.091,SKIP
Colombia vs Portugal,1st Half,Will it be level at half-time?,0.4147,41.5,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.065,SKIP
Colombia vs Portugal,1st Half,Will there be over 0.5 goals in the 1st half?,0.7042,70.4,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.156,MEDIUM
Colombia vs Portugal,1st Half,Will there be over 1.5 goals in the 1st half?,0.3533,35.3,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.112,SKIP
Colombia vs Portugal,2nd Half,Will there be over 1.5 goals in the 2nd half?,0.4491,44.9,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.039,SKIP
Colombia vs Portugal,BTTS,Will NOT both teams score?,0.4644,46.4,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.016,SKIP
Colombia vs Portugal,BTTS,Will both teams score?,0.5356,53.6,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.016,SKIP
Colombia vs Portugal,Cards,Will Colombia receive more cards than Portugal?,0.5681,56.8,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.068,SKIP
Colombia vs Portugal,Cards,Will there be over 2.5 total cards?,0.7075,70.8,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.208,MEDIUM
Colombia vs Portugal,Cards,Will there be over 3.5 total cards?,0.4972,49.7,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.003,SKIP
Colombia vs Portugal,Cards,Will there be over 4.5 total cards?,0.3048,30.5,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.195,MEDIUM
Colombia vs Portugal,Corners,Will Colombia win more corners than Portugal?,0.1728,17.3,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.327,MEDIUM
Colombia vs Portugal,Corners,Will there be over 10.5 total corners?,0.3096,31.0,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.19,MEDIUM
Colombia vs Portugal,Corners,Will there be over 8.5 total corners?,0.5614,56.1,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.061,SKIP
Colombia vs Portugal,Corners,Will there be over 9.5 total corners?,0.4298,43.0,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.07,SKIP
Colombia vs Portugal,Correct Score,Will the score be Colombia 0-0 Portugal?,0.0692,6.9,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.194,MEDIUM
Colombia vs Portugal,Correct Score,Will the score be Colombia 0-1 Portugal?,0.1042,10.4,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.178,MEDIUM
Colombia vs Portugal,Correct Score,Will the score be Colombia 0-2 Portugal?,0.0915,9.2,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.184,MEDIUM
Colombia vs Portugal,Correct Score,Will the score be Colombia 1-0 Portugal?,0.0637,6.4,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.196,MEDIUM
Colombia vs Portugal,Correct Score,Will the score be Colombia 1-1 Portugal?,0.1195,11.9,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.171,MEDIUM
Colombia vs Portugal,Correct Score,Will the score be Colombia 1-2 Portugal?,0.0967,9.7,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.181,MEDIUM
Colombia vs Portugal,Double Chance,Colombia or Draw (1X),0.4844,48.4,sharp:pinnacle,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.014,SKIP
Colombia vs Portugal,Double Chance,Colombia or Portugal (12),0.7489,74.9,sharp:pinnacle,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.224,MEDIUM
Colombia vs Portugal,Double Chance,Portugal or Draw (X2),0.7667,76.7,sharp:pinnacle,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.24,MEDIUM
Colombia vs Portugal,First To Score,Will Colombia score first?,0.359,35.9,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.089,SKIP
Colombia vs Portugal,First To Score,Will Portugal score first?,0.5718,57.2,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.045,SKIP
Colombia vs Portugal,First To Score,Will there be no goals (0-0)?,0.0692,6.9,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.271,MEDIUM
Colombia vs Portugal,Fouls,Will Colombia commit more fouls than Portugal?,0.7467,74.7,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.247,MEDIUM
Colombia vs Portugal,Fouls,Will Colombia commit over 11.5 fouls?,0.6641,66.4,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.164,MEDIUM
Colombia vs Portugal,Fouls,Will Portugal commit over 11.5 fouls?,0.2495,25.0,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.251,MEDIUM
Colombia vs Portugal,Fouls,Will there be over 20.5 total fouls?,0.6667,66.7,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.167,MEDIUM
Colombia vs Portugal,Fouls,Will there be over 22.5 total fouls?,0.5016,50.2,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.002,SKIP
Colombia vs Portugal,Fouls,Will there be over 24.5 total fouls?,0.3407,34.1,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.159,MEDIUM
Colombia vs Portugal,Half Compare,Will the 2nd half have more goals than the 1st?,0.52,52.0,heuristic,2H slightly goal-heavier on average,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.001,SKIP
Colombia vs Portugal,Handicap,Will Colombia avoid losing by 2+ (+1.5)?,0.7185,71.8,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.167,MEDIUM
Colombia vs Portugal,Handicap,Will Colombia win by 2+ goals?,0.0881,8.8,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.315,MEDIUM
Colombia vs Portugal,Handicap,Will Colombia win by 3+ goals?,0.03,3.0,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.36,MEDIUM
Colombia vs Portugal,Handicap,Will Portugal avoid losing by 2+ (+1.5)?,0.9119,91.2,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.315,MEDIUM
Colombia vs Portugal,Handicap,Will Portugal win by 2+ goals?,0.2815,28.2,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.167,MEDIUM
Colombia vs Portugal,Moneyline,Will Colombia win the match?,0.2333,23.3,sharp:pinnacle,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.213,MEDIUM
Colombia vs Portugal,Moneyline,Will Portugal win the match?,0.5156,51.6,sharp:pinnacle,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.012,SKIP
Colombia vs Portugal,Moneyline,Will the match end in a draw?,0.2511,25.1,sharp:pinnacle,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.199,MEDIUM
